recorded,RADON_SHORT_TERM_AVG Bq/m3,PM2_5 μg/m3,CO2 ppm,HUMIDITY %,TEMP °C,VOC ppb,PRESSURE hPa,PM1 μg/m3
2024-11-02T01:02:09,,0,,,,125,1022.3,0
2024-11-02T01:07:02,,,781,51.89,16.36,,,
2024-11-02T01:07:04,,,,,,112,1022.42,
2024-11-02T01:12:07,104,,,,,,,
2024-11-02T01:12:09,,,758,51.91,16.36,,,
2024-11-02T01:12:11,,4,,,,122,1022.58,1
2024-11-02T01:17:02,,,804,52.06,16.42,,,
2024-11-02T01:17:04,,,,,,136,1022.68,
2024-11-02T01:22:06,,,838,52.03,16.47,,,
2024-11-02T01:22:08,,1,,,,136,1022.72,1
2024-11-02T01:27:03,,,799,52.11,16.42,,,
2024-11-02T01:27:05,,,,,,135,1022.72,
2024-11-02T01:32:07,114,,,,,,,
2024-11-02T01:32:09,,,767,52.02,16.36,,,
2024-11-02T01:32:11,,0,,,,136,1022.84,0
2024-11-02T01:37:02,,,786,52.09,16.36,,,
2024-11-02T01:37:04,,,,,,125,1023.04,
2024-11-02T01:42:07,,,800,52.06,16.25,,,
2024-11-02T01:42:09,,1,,,,129,1023.14,1
2024-11-02T01:47:02,,,773,52.07,16.24,,,
2024-11-02T01:47:04,,,,,,136,1023.18,
2024-11-02T01:52:06,114,,,,,,,
2024-11-02T01:52:08,,,755,52.02,16.12,,,
2024-11-02T01:52:10,,2,,,,123,1023.22,1
2024-11-02T01:57:02,,,749,51.93,16.11,,,
2024-11-02T01:57:04,,,,,,129,1023.4,
2024-11-02T02:02:06,,,743,52.22,16.24,,,
2024-11-02T02:02:08,,0,,,,127,1023.36,0
2024-11-02T02:07:02,,,723,52.15,16.11,,,
2024-11-02T02:07:04,,,,,,131,1023.38,
2024-11-02T02:12:07,114,,,,,,,
2024-11-02T02:12:09,,,692,52.1,16.1,,,
2024-11-02T02:12:11,,0,,,,122,1023.4,0
2024-11-02T02:17:02,,,683,52.28,16.12,,,
2024-11-02T02:17:04,,,,,,119,1023.56,
2024-11-02T02:22:06,,,688,52.16,16.24,,,
2024-11-02T02:22:08,,0,,,,118,1023.68,0
2024-11-02T02:27:02,,,708,52.17,16.24,,,
2024-11-02T02:27:04,,,,,,125,1023.88,
2024-11-02T02:32:07,120,,,,,,,
2024-11-02T02:32:09,,,707,52.21,16.1,,,
2024-11-02T02:32:11,,1,,,,131,1024.1,1
2024-11-02T02:37:02,,,687,52.08,16.11,,,
2024-11-02T02:37:04,,,,,,119,1024.16,
2024-11-02T02:42:06,,,713,52.1,15.97,,,
2024-11-02T02:42:08,,0,,,,127,1024.3,0
2024-11-02T02:47:02,,,712,52.16,15.98,,,
2024-11-02T02:47:04,,,,,,116,1024.26,
2024-11-02T02:52:06,120,,,,,,,
2024-11-02T02:52:08,,,668,52.08,15.89,,,
2024-11-02T02:52:10,,0,,,,123,1024.26,0
2024-11-02T02:57:02,,,663,51.98,15.92,,,
2024-11-02T02:57:04,,,,,,131,1024.24,
2024-11-02T03:02:07,,,689,52.17,16.11,,,
2024-11-02T03:02:09,,0,,,,122,1024.34,0
2024-11-02T03:07:02,,,700,52.1,15.86,,,
2024-11-02T03:07:04,,,,,,119,1024.5,
2024-11-02T03:12:06,120,,,,,,,
2024-11-02T03:12:08,,,683,51.99,15.83,,,
2024-11-02T03:12:10,,0,,,,114,1024.52,0
2024-11-02T03:17:03,,,663,52.12,15.74,,,
2024-11-02T03:17:05,,,,,,131,1024.48,
2024-11-02T03:22:07,,,674,52.09,15.86,,,
2024-11-02T03:22:09,,1,,,,125,1024.58,1
2024-11-02T03:27:03,,,680,52.09,15.83,,,
2024-11-02T03:27:05,,,,,,105,1024.7,
2024-11-02T03:32:08,125,,,,,,,
2024-11-02T03:32:10,,,674,52.04,15.75,,,
2024-11-02T03:32:12,,0,,,,112,1024.84,0
2024-11-02T03:37:03,,,684,51.99,15.74,,,
2024-11-02T03:37:05,,,,,,123,1024.74,
2024-11-02T03:42:07,,,653,52.04,15.74,,,
2024-11-02T03:42:09,,0,,,,119,1024.74,0
2024-11-02T03:47:03,,,612,52.05,15.8,,,
2024-11-02T03:47:05,,,,,,116,1024.78,
2024-11-02T03:52:07,125,,,,,,,
2024-11-02T03:52:09,,,630,51.99,15.74,,,
2024-11-02T03:52:11,,0,,,,112,1024.82,0
2024-11-02T03:57:03,,,627,51.98,15.62,,,
2024-11-02T03:57:05,,,,,,112,1024.78,
2024-11-02T04:02:07,,,623,52.11,15.62,,,
2024-11-02T04:02:09,,0,,,,108,1024.82,0
2024-11-02T04:07:03,,,641,52.04,15.62,,,
2024-11-02T04:07:05,,,,,,116,1024.86,
2024-11-02T04:12:07,125,,,,,,,
2024-11-02T04:12:09,,,623,52.05,15.54,,,
2024-11-02T04:12:11,,0,,,,110,1024.84,0
2024-11-02T04:17:03,,,623,52,15.39,,,
2024-11-02T04:17:05,,,,,,116,1024.8,
2024-11-02T04:22:07,,,637,52.06,15.62,,,
2024-11-02T04:22:09,,0,,,,108,1024.96,0
2024-11-02T04:27:03,,,623,51.95,15.59,,,
2024-11-02T04:27:05,,,,,,112,1025,
2024-11-02T04:32:07,126,,,,,,,
2024-11-02T04:32:09,,,589,51.98,15.62,,,
2024-11-02T04:32:11,,0,,,,89,1025.06,0
2024-11-02T04:37:02,,,604,51.91,15.49,,,
2024-11-02T04:37:04,,,,,,110,1025.16,
2024-11-02T04:42:07,,,646,52.07,15.37,,,
2024-11-02T04:42:09,,0,,,,91,1025.4,0
2024-11-02T04:47:04,,,633,52.13,15.47,,,
2024-11-02T04:47:06,,,,,,112,1025.58,
2024-11-02T04:52:09,126,,,,,,,
2024-11-02T04:52:11,,,608,52.04,15.34,,,
2024-11-02T04:52:13,,0,,,,108,1025.74,0
2024-11-02T04:57:03,,,619,52.07,15.39,,,
2024-11-02T04:57:05,,,,,,97,1025.72,
2024-11-02T05:02:07,,,646,51.97,15.36,,,
2024-11-02T05:02:09,,0,,,,99,1025.84,0
2024-11-02T05:07:03,,,637,51.88,15.3,,,
2024-11-02T05:07:05,,,,,,103,1025.9,
2024-11-02T05:12:08,126,,,,,,,
2024-11-02T05:12:10,,,639,51.92,15.24,,,
2024-11-02T05:12:12,,1,,,,103,1025.88,0
2024-11-02T05:17:04,,,630,52,15.24,,,
2024-11-02T05:17:06,,,,,,97,1026.06,
2024-11-02T05:22:08,,,623,51.92,15.27,,,
2024-11-02T05:22:10,,0,,,,93,1026.2,0
2024-11-02T05:27:04,,,605,51.95,15.24,,,
2024-11-02T05:27:06,,,,,,95,1026.24,
2024-11-02T05:32:08,134,,,,,,,
2024-11-02T05:32:10,,,581,51.94,15.12,,,
2024-11-02T05:32:12,,0,,,,91,1026.06,0
2024-11-02T05:37:03,,,606,51.95,15.11,,,
2024-11-02T05:37:05,,,,,,89,1025.96,
2024-11-02T05:42:07,,,631,51.91,14.98,,,
2024-11-02T05:42:09,,0,,,,91,1025.96,0
2024-11-02T05:47:03,,,635,51.98,15.06,,,
2024-11-02T05:47:05,,,,,,86,1026.1,
2024-11-02T05:52:07,134,,,,,,,
2024-11-02T05:52:09,,,647,51.9,15.1,,,
2024-11-02T05:52:11,,0,,,,84,1026.14,0
2024-11-02T05:57:03,,,657,51.98,15.1,,,
2024-11-02T05:57:05,,,,,,78,1026.2,
2024-11-02T06:02:08,,,627,52.01,14.98,,,
2024-11-02T06:02:10,,0,,,,88,1026.14,0
2024-11-02T06:07:03,,,616,51.98,15.05,,,
2024-11-02T06:07:05,,,,,,84,1026.2,
2024-11-02T06:12:07,134,,,,,,,
2024-11-02T06:12:09,,,637,51.95,15.08,,,
2024-11-02T06:12:11,,0,,,,82,1026.34,0
2024-11-02T06:17:04,,,650,51.97,15.08,,,
2024-11-02T06:17:06,,,,,,82,1026.32,
2024-11-02T06:22:08,,,620,51.93,14.92,,,
2024-11-02T06:22:10,,0,,,,78,1026.52,0
2024-11-02T06:27:03,,,592,51.87,14.98,,,
2024-11-02T06:27:05,,,,,,88,1026.78,
2024-11-02T06:32:08,132,,,,,,,
2024-11-02T06:32:10,,,631,52.02,14.92,,,
2024-11-02T06:32:12,,0,,,,76,1026.86,0
2024-11-02T06:37:04,,,643,52.08,14.88,,,
2024-11-02T06:37:06,,,,,,78,1026.82,
2024-11-02T06:42:08,,,618,51.98,14.87,,,
2024-11-02T06:42:10,,0,,,,76,1026.74,0
2024-11-02T06:47:05,,,602,51.95,14.92,,,
2024-11-02T06:47:07,,,,,,69,1026.66,
2024-11-02T06:52:09,132,,,,,,,
2024-11-02T06:52:11,,,616,51.95,14.87,,,
2024-11-02T06:52:13,,0,,,,65,1026.8,0
2024-11-02T06:57:05,,,594,51.91,14.67,,,
2024-11-02T06:57:07,,,,,,88,1026.88,
2024-11-02T07:02:09,,,589,51.97,14.74,,,
2024-11-02T07:02:11,,0,,,,65,1026.94,0
2024-11-02T07:07:05,,,644,52.1,14.87,,,
2024-11-02T07:07:07,,,,,,69,1026.9,
2024-11-02T07:12:09,132,,,,,,,
2024-11-02T07:12:11,,,636,52.12,14.87,,,
2024-11-02T07:12:13,,0,,,,67,1027.1,0
2024-11-02T07:17:04,,,600,52.05,14.87,,,
2024-11-02T07:17:06,,,,,,65,1027.28,
2024-11-02T07:22:09,,,596,51.99,14.65,,,
2024-11-02T07:22:11,,0,,,,75,1027.4,0
2024-11-02T07:27:05,,,619,52.01,14.62,,,
2024-11-02T07:27:07,,,,,,71,1027.4,
2024-11-02T07:32:09,134,,,,,,,
2024-11-02T07:32:11,,,620,52.09,14.76,,,
2024-11-02T07:32:13,,0,,,,76,1027.44,0
2024-11-02T07:37:05,,,586,52.06,14.74,,,
2024-11-02T07:37:07,,,,,,61,1027.58,
2024-11-02T07:42:09,,,608,52.12,14.62,,,
2024-11-02T07:42:11,,0,,,,67,1027.72,0
2024-11-02T07:47:04,,,623,51.99,14.62,,,
2024-11-02T07:47:06,,,,,,50,1027.8,
2024-11-02T07:52:09,134,,,,,,,
2024-11-02T07:52:11,,,605,51.85,14.62,,,
2024-11-02T07:52:13,,0,,,,65,1027.82,0
2024-11-02T07:57:05,,,620,51.79,14.62,,,
2024-11-02T07:57:07,,,,,,72,1027.84,
2024-11-02T08:02:09,,,618,52.06,14.63,,,
2024-11-02T08:02:11,,1,,,,56,1027.92,0
2024-11-02T08:07:05,,,616,52.34,14.62,,,
2024-11-02T08:07:07,,,,,,58,1028.08,
2024-11-02T08:12:09,134,,,,,,,
2024-11-02T08:12:11,,,623,52.36,14.74,,,
2024-11-02T08:12:13,,1,,,,71,1028.22,1
2024-11-02T08:17:05,,,621,52.22,14.67,,,
2024-11-02T08:17:07,,,,,,65,1028.4,
2024-11-02T08:22:08,,,624,52.1,14.74,,,
2024-11-02T08:22:10,,2,,,,63,1028.48,1
2024-11-02T08:27:05,,,690,53.33,14.87,,,
2024-11-02T08:27:07,,,,,,106,1028.4,
2024-11-02T08:32:09,134,,,,,,,
2024-11-02T08:32:11,,,752,52.9,14.98,,,
2024-11-02T08:32:13,,1,,,,112,1028.38,0
2024-11-02T08:37:04,,,757,53.23,15.05,,,
2024-11-02T08:37:06,,,,,,122,1028.42,
2024-11-02T08:42:09,,,762,52.9,14.92,,,
2024-11-02T08:42:11,,1,,,,118,1028.48,1
2024-11-02T08:47:05,,,728,52.67,15.11,,,
2024-11-02T08:47:07,,,,,,114,1028.42,
2024-11-02T08:52:08,134,,,,,,,
2024-11-02T08:52:10,,,701,52.63,15.3,,,
2024-11-02T08:52:13,,0,,,,118,1028.36,0
2024-11-02T08:57:05,,,743,52.51,15.35,,,
2024-11-02T08:57:07,,,,,,119,1028.42,
2024-11-02T09:02:09,,,733,52.37,15.34,,,
2024-11-02T09:02:11,,1,,,,116,1028.4,1
2024-11-02T09:07:04,,,722,52.23,15.34,,,
2024-11-02T09:07:06,,,,,,119,1028.42,
2024-11-02T09:12:09,134,,,,,,,
2024-11-02T09:12:11,,,731,51.95,15.62,,,
2024-11-02T09:12:13,,1,,,,125,1028.42,1
2024-11-02T09:17:05,,,702,51.72,15.62,,,
2024-11-02T09:17:07,,,,,,123,1028.38,
2024-11-02T09:22:08,,,709,51.55,15.67,,,
2024-11-02T09:22:11,,2,,,,122,1028.38,1
2024-11-02T09:27:05,,,731,51.48,15.85,,,
2024-11-02T09:27:07,,,,,,122,1028.42,
2024-11-02T09:32:09,145,,,,,,,
2024-11-02T09:32:11,,,711,51.34,15.8,,,
2024-11-02T09:32:13,,1,,,,118,1028.34,0
2024-11-02T09:37:04,,,687,51.17,16.05,,,
2024-11-02T09:37:07,,,,,,106,1028.28,
2024-11-02T09:42:08,,,690,51.08,15.97,,,
2024-11-02T09:42:10,,1,,,,119,1028.3,1
2024-11-02T09:47:05,,,720,50.91,16.05,,,
2024-11-02T09:47:07,,,,,,116,1028.4,
2024-11-02T09:52:09,145,,,,,,,
2024-11-02T09:52:11,,,745,51.08,16.11,,,
2024-11-02T09:52:13,,1,,,,119,1028.52,1
2024-11-02T09:57:04,,,724,50.92,16.12,,,
2024-11-02T09:57:06,,,,,,125,1028.54,
2024-11-02T10:02:09,,,711,50.76,16.12,,,
2024-11-02T10:02:11,,4,,,,133,1028.54,1
2024-11-02T10:07:06,,,708,50.69,16.1,,,
2024-11-02T10:07:08,,,,,,122,1028.56,
2024-11-02T10:12:09,145,,,,,,,
2024-11-02T10:12:11,,,717,50.63,16.12,,,
2024-11-02T10:12:13,,1,,,,119,1028.76,1
2024-11-02T10:17:06,,,722,50.65,16.11,,,
2024-11-02T10:17:08,,,,,,122,1028.82,
2024-11-02T10:22:10,,,684,50.56,16.12,,,
2024-11-02T10:22:12,,0,,,,122,1028.78,0
2024-11-02T10:27:05,,,685,50.55,16.1,,,
2024-11-02T10:27:07,,,,,,122,1029,
2024-11-02T10:32:10,134,,,,,,,
2024-11-02T10:32:12,,,710,50.57,16.14,,,
2024-11-02T10:32:14,,1,,,,110,1029.02,1
2024-11-02T10:37:06,,,726,50.35,16.11,,,
2024-11-02T10:37:08,,,,,,125,1029.1,
2024-11-02T10:42:09,,,706,50.1,16.11,,,
2024-11-02T10:42:11,,1,,,,108,1029.1,1
2024-11-02T10:47:06,,,688,49.94,16.11,,,
2024-11-02T10:47:08,,,,,,122,1029.18,
2024-11-02T10:52:10,134,,,,,,,
2024-11-02T10:52:12,,,740,50.03,16.24,,,
2024-11-02T10:52:14,,1,,,,114,1029.18,1
2024-11-02T10:57:05,,,740,49.96,16.36,,,
2024-11-02T10:57:07,,,,,,114,1029.2,
2024-11-02T11:02:09,,,708,49.88,16.36,,,
2024-11-02T11:02:11,,1,,,,118,1029.16,1
2024-11-02T11:07:06,,,699,49.79,16.17,,,
2024-11-02T11:07:08,,,,,,114,1028.94,
2024-11-02T11:12:10,134,,,,,,,
2024-11-02T11:12:12,,,663,49.64,16.24,,,
2024-11-02T11:12:14,,2,,,,114,1028.94,2
2024-11-02T11:17:05,,,643,49.62,16.2,,,
2024-11-02T11:17:07,,,,,,122,1028.86,
2024-11-02T11:22:10,,,668,49.67,16.29,,,
2024-11-02T11:22:12,,4,,,,114,1028.78,1
2024-11-02T11:27:05,,,730,50.94,16.24,,,
2024-11-02T11:27:07,,,,,,208,1028.68,
2024-11-02T11:32:09,131,,,,,,,
2024-11-02T11:32:11,,,803,51.35,16.36,,,
2024-11-02T11:32:13,,1,,,,229,1028.56,1
2024-11-02T11:37:06,,,823,51.23,16.36,,,
2024-11-02T11:37:08,,,,,,219,1028.54,
2024-11-02T11:42:10,,,825,51.39,16.36,,,
2024-11-02T11:42:12,,1,,,,225,1028.5,1
2024-11-02T11:47:05,,,827,51.66,16.38,,,
2024-11-02T11:47:07,,,,,,195,1028.66,
2024-11-02T11:52:10,131,,,,,,,
2024-11-02T11:52:12,,,800,51.13,16.36,,,
2024-11-02T11:52:14,,4,,,,198,1028.54,1
2024-11-02T11:57:06,,,801,51.22,16.38,,,
2024-11-02T11:57:08,,,,,,191,1028.56,
2024-11-02T12:02:09,,,814,51.23,16.49,,,
2024-11-02T12:02:11,,1,,,,201,1028.66,1
2024-11-02T12:07:06,,,785,51.23,16.42,,,
2024-11-02T12:07:08,,,,,,205,1028.56,
2024-11-02T12:12:10,131,,,,,,,
2024-11-02T12:12:12,,,792,51.23,16.42,,,
2024-11-02T12:12:14,,1,,,,181,1028.56,1
2024-11-02T12:17:06,,,810,51.29,16.25,,,
2024-11-02T12:17:08,,,,,,178,1028.46,
2024-11-02T12:22:10,,,772,51.53,16.42,,,
2024-11-02T12:22:12,,0,,,,253,1028.38,0
2024-11-02T12:27:06,,,817,51.67,16.3,,,
2024-11-02T12:27:08,,,,,,256,1028.52,
2024-11-02T12:32:10,135,,,,,,,
2024-11-02T12:32:12,,,860,51.66,16.36,,,
2024-11-02T12:32:14,,2,,,,256,1028.66,1
2024-11-02T12:37:05,,,844,51.67,16.3,,,
2024-11-02T12:37:07,,,,,,253,1028.64,
2024-11-02T12:42:10,,,820,51.61,16.36,,,
2024-11-02T12:42:12,,1,,,,281,1028.44,1
2024-11-02T12:47:06,,,818,51.47,16.36,,,
2024-11-02T12:47:08,,,,,,212,1028.32,
2024-11-02T12:52:10,135,,,,,,,
2024-11-02T12:52:12,,,816,51.55,16.24,,,
2024-11-02T12:52:14,,0,,,,225,1028.34,0
2024-11-02T12:57:06,,,797,51.32,16.3,,,
2024-11-02T12:57:08,,,,,,212,1028.32,
2024-11-02T13:02:10,,,819,51.38,16.3,,,
2024-11-02T13:02:12,,1,,,,208,1028.18,0
2024-11-02T13:07:05,,,812,51.42,16.25,,,
2024-11-02T13:07:07,,,,,,232,1028.18,
2024-11-02T13:12:10,135,,,,,,,
2024-11-02T13:12:12,,,804,51.35,16.21,,,
2024-11-02T13:12:14,,4,,,,195,1028.12,1
2024-11-02T13:17:06,,,794,51.24,16.24,,,
2024-11-02T13:17:08,,,,,,198,1028,
2024-11-02T13:22:09,,,801,51.22,16.11,,,
2024-11-02T13:22:11,,1,,,,181,1028.08,0
2024-11-02T13:27:07,,,796,51.22,16.11,,,
2024-11-02T13:27:09,,,,,,187,1028.02,
2024-11-02T13:32:11,148,,,,,,,
2024-11-02T13:32:13,,,762,51.15,16.1,,,
2024-11-02T13:32:15,,2,,,,187,1027.84,1
2024-11-02T13:37:06,,,744,51.18,16.11,,,
2024-11-02T13:37:08,,,,,,187,1027.74,
2024-11-02T13:42:10,,,725,51.25,15.86,,,
2024-11-02T13:42:12,,0,,,,181,1027.82,0
2024-11-02T13:47:07,,,748,51.3,16.11,,,
2024-11-02T13:47:09,,,,,,169,1027.92,
2024-11-02T13:52:10,148,,,,,,,
2024-11-02T13:52:12,,,793,51.22,15.98,,,
2024-11-02T13:52:15,,1,,,,165,1027.86,1
2024-11-02T13:57:06,,,807,51.33,15.98,,,
2024-11-02T13:57:08,,,,,,169,1027.92,
2024-11-02T14:02:11,,,806,51.4,16.01,,,
2024-11-02T14:02:13,,1,,,,159,1027.78,1
2024-11-02T14:07:06,,,822,51.56,16.05,,,
2024-11-02T14:07:08,,,,,,163,1027.62,
2024-11-02T14:12:10,148,,,,,,,
2024-11-02T14:12:12,,,832,51.53,16.11,,,
2024-11-02T14:12:14,,0,,,,155,1027.5,0
2024-11-02T14:17:08,,,846,51.6,15.98,,,
2024-11-02T14:17:10,,,,,,161,1027.42,
2024-11-02T14:22:12,,,847,51.63,16.1,,,
2024-11-02T14:22:14,,1,,,,129,1027.36,1
2024-11-02T14:27:06,,,845,51.46,16.24,,,
2024-11-02T14:27:08,,,,,,150,1027.36,
2024-11-02T14:32:11,151,,,,,,,
2024-11-02T14:32:13,,,865,51.65,16.11,,,
2024-11-02T14:32:15,,1,,,,144,1027.34,1
2024-11-02T14:37:07,,,875,51.57,16.22,,,
2024-11-02T14:37:09,,,,,,148,1027.24,
2024-11-02T14:42:10,,,880,51.62,16.24,,,
2024-11-02T14:42:12,,2,,,,133,1027.12,2
2024-11-02T14:47:07,,,853,51.54,16.11,,,
2024-11-02T14:47:09,,,,,,140,1027.18,
2024-11-02T14:52:11,151,,,,,,,
2024-11-02T14:52:13,,,879,51.45,15.98,,,
2024-11-02T14:52:15,,2,,,,142,1027.12,2
2024-11-02T14:57:06,,,869,51.72,16.24,,,
2024-11-02T14:57:08,,,,,,129,1026.92,
2024-11-02T15:02:10,,,838,51.42,15.99,,,
2024-11-02T15:02:12,,6,,,,133,1026.88,2
2024-11-02T15:07:07,,,834,50.9,16.11,,,
2024-11-02T15:07:09,,,,,,133,1027.16,
2024-11-02T15:12:10,151,,,,,,,
2024-11-02T15:12:12,,,821,50.94,15.99,,,
2024-11-02T15:12:14,,2,,,,135,1027.1,1
2024-11-02T15:17:06,,,787,49.55,15.98,,,
2024-11-02T15:17:08,,,,,,93,1026.94,
2024-11-02T15:22:11,,,739,48.79,15.95,,,
2024-11-02T15:22:13,,3,,,,80,1026.88,3
2024-11-02T15:27:06,,,709,48.95,15.76,,,
2024-11-02T15:27:08,,,,,,86,1026.8,
2024-11-02T15:32:10,159,,,,,,,
2024-11-02T15:32:12,,,687,49.13,15.87,,,
2024-11-02T15:32:14,,5,,,,76,1026.9,2
2024-11-02T15:37:07,,,732,48.96,15.83,,,
2024-11-02T15:37:09,,,,,,84,1026.68,
2024-11-02T15:42:10,,,720,47.88,15.74,,,
2024-11-02T15:42:12,,2,,,,72,1026.66,2
2024-11-02T15:47:06,,,647,47.79,15.62,,,
2024-11-02T15:47:08,,,,,,75,1026.66,
2024-11-02T15:52:11,159,,,,,,,
2024-11-02T15:52:13,,,621,47.06,15.74,,,
2024-11-02T15:52:15,,2,,,,58,1026.5,2
2024-11-02T15:57:06,,,625,47.08,15.62,,,
2024-11-02T15:57:08,,,,,,63,1026.54,
2024-11-02T16:02:10,,,616,47.36,15.48,,,
2024-11-02T16:02:12,,4,,,,58,1026.58,4
2024-11-02T16:07:07,,,615,47.42,15.42,,,
2024-11-02T16:07:09,,,,,,52,1026.6,
2024-11-02T16:12:11,159,,,,,,,
2024-11-02T16:12:13,,,636,47.68,15.42,,,
2024-11-02T16:12:15,,2,,,,54,1026.48,2
2024-11-02T16:17:06,,,635,47.79,15.45,,,
2024-11-02T16:17:08,,,,,,50,1026.38,
2024-11-02T16:22:10,,,633,47.84,15.46,,,
2024-11-02T16:22:12,,2,,,,46,1026.42,2
2024-11-02T16:27:06,,,635,47.78,15.35,,,
2024-11-02T16:27:08,,,,,,48,1026.36,
2024-11-02T16:32:10,159,,,,,,,
2024-11-02T16:32:12,,,630,48.02,15.3,,,
2024-11-02T16:32:14,,2,,,,46,1026.26,1
2024-11-02T16:37:06,,,632,48.01,15.36,,,
2024-11-02T16:37:08,,,,,,48,1026.08,
2024-11-02T16:42:11,,,621,48.07,15.36,,,
2024-11-02T16:42:13,,2,,,,46,1025.98,2
2024-11-02T16:47:07,,,617,48.04,15.24,,,
2024-11-02T16:47:09,,,,,,48,1025.84,
2024-11-02T16:52:11,159,,,,,,,
2024-11-02T16:52:13,,,621,48.12,15.25,,,
2024-11-02T16:52:15,,2,,,,46,1025.82,2
2024-11-02T16:57:08,,,626,48.13,15.26,,,
2024-11-02T16:57:10,,,,,,48,1025.82,
2024-11-02T17:02:11,,,646,48.29,15.24,,,
2024-11-02T17:02:13,,4,,,,46,1025.62,3
2024-11-02T17:07:08,,,600,48.24,15.11,,,
2024-11-02T17:07:10,,,,,,46,1025.62,
2024-11-02T17:12:13,159,,,,,,,
2024-11-02T17:12:15,,,571,48.25,15.17,,,
2024-11-02T17:12:17,,3,,,,46,1025.7,3
2024-11-02T17:17:07,,,594,48.37,15.3,,,
2024-11-02T17:17:09,,,,,,46,1025.56,
2024-11-02T17:22:11,,,606,48.48,15.09,,,
2024-11-02T17:22:13,,4,,,,46,1025.54,3
2024-11-02T17:27:08,,,598,48.39,15.24,,,
2024-11-02T17:27:10,,,,,,52,1025.5,
2024-11-02T17:32:12,159,,,,,,,
2024-11-02T17:32:14,,,580,48.42,14.92,,,
2024-11-02T17:32:16,,4,,,,46,1025.46,3
2024-11-02T17:37:07,,,594,48.51,14.99,,,
2024-11-02T17:37:09,,,,,,46,1025.4,
2024-11-02T17:42:11,,,581,48.57,15.05,,,
2024-11-02T17:42:13,,1,,,,54,1025.36,1
2024-11-02T17:47:07,,,583,48.5,15.05,,,
2024-11-02T17:47:09,,,,,,52,1025.5,
2024-11-02T17:52:11,159,,,,,,,
2024-11-02T17:52:13,,,597,48.58,15.08,,,
2024-11-02T17:52:15,,2,,,,46,1025.5,2
2024-11-02T17:57:07,,,562,48.19,14.92,,,
2024-11-02T17:57:09,,,,,,46,1025.38,
2024-11-02T18:02:12,,,548,48.48,14.98,,,
2024-11-02T18:02:14,,3,,,,46,1025.28,2
2024-11-02T18:07:07,,,548,48.62,14.87,,,
2024-11-02T18:07:09,,,,,,52,1025.2,
2024-11-02T18:12:11,159,,,,,,,
2024-11-02T18:12:13,,,560,48.59,14.96,,,
2024-11-02T18:12:15,,8,,,,54,1025.28,5
2024-11-02T18:17:08,,,602,48.66,15.11,,,
2024-11-02T18:17:10,,,,,,59,1025.22,
2024-11-02T18:22:11,,,586,48.79,14.92,,,
2024-11-02T18:22:13,,3,,,,56,1025.06,3
2024-11-02T18:27:08,,,597,49,14.92,,,
2024-11-02T18:27:10,,,,,,61,1025.14,
2024-11-02T18:32:13,159,,,,,,,
2024-11-02T18:32:15,,,630,49.06,14.87,,,
2024-11-02T18:32:17,,4,,,,56,1025.12,3
2024-11-02T18:37:07,,,634,49.04,14.81,,,
2024-11-02T18:37:09,,,,,,63,1024.9,
2024-11-02T18:42:11,,,624,49.26,14.87,,,
2024-11-02T18:42:13,,3,,,,71,1024.64,2
2024-11-02T18:47:07,,,599,49.31,14.88,,,
2024-11-02T18:47:09,,,,,,67,1024.84,
2024-11-02T18:52:12,159,,,,,,,
2024-11-02T18:52:14,,,608,49.31,14.91,,,
2024-11-02T18:52:16,,2,,,,71,1024.82,2
2024-11-02T18:57:08,,,614,49.43,14.88,,,
2024-11-02T18:57:10,,,,,,84,1024.58,
2024-11-02T19:02:12,,,614,49.38,14.74,,,
2024-11-02T19:02:14,,3,,,,69,1024.64,3
2024-11-02T19:07:07,,,589,49.46,14.88,,,
2024-11-02T19:07:09,,,,,,82,1024.64,
2024-11-02T19:12:11,159,,,,,,,
2024-11-02T19:12:13,,,594,49.63,14.87,,,
2024-11-02T19:12:15,,5,,,,75,1024.68,5
2024-11-02T19:17:07,,,646,49.71,14.74,,,
2024-11-02T19:17:09,,,,,,84,1024.68,
2024-11-02T19:22:12,,,658,49.75,14.62,,,
2024-11-02T19:22:14,,3,,,,80,1024.62,2
2024-11-02T19:27:07,,,653,49.88,14.64,,,
2024-11-02T19:27:09,,,,,,75,1024.68,
2024-11-02T19:32:11,169,,,,,,,
2024-11-02T19:32:13,,,678,49.97,14.87,,,
2024-11-02T19:32:15,,3,,,,76,1024.64,3
2024-11-02T19:37:08,,,679,49.98,14.64,,,
2024-11-02T19:37:10,,,,,,76,1024.56,
2024-11-02T19:42:11,,,657,50.14,14.74,,,
2024-11-02T19:42:13,,6,,,,80,1024.54,6
2024-11-02T19:47:07,,,657,50.28,14.87,,,
2024-11-02T19:47:09,,,,,,82,1024.52,
2024-11-02T19:52:12,169,,,,,,,
2024-11-02T19:52:14,,,657,50.3,14.74,,,
2024-11-02T19:52:16,,7,,,,93,1024.26,7
2024-11-02T19:57:07,,,667,50.18,14.87,,,
2024-11-02T19:57:09,,,,,,84,1024.14,
2024-11-02T20:02:11,,,687,50.08,14.49,,,
2024-11-02T20:02:13,,5,,,,88,1024.02,4
2024-11-02T20:07:07,,,686,50.06,14.66,,,
2024-11-02T20:07:09,,,,,,95,1023.98,
2024-11-02T20:12:11,169,,,,,,,
